ID	Pre	PreOrPostSign	PreOrPostEnrich	Pre_pvalue	Post	Post_prevalue	Phylum_B	Phylum_A	OTUAbund
4839	-0.348278222	noneS	noneE	0.83723696	-2.074716386	0.005795421	Monoderm	Chloroflexi	27
818	1.135856007	noneS	preE	0.013119369	-2.056908097	0.001655274	Monoderm	Chloroflexi	117
1763	-2.670382486	postS	noneE	0.001084601	-2.050445621	1.13E-12	Monoderm	Chloroflexi	586
2300	-3.211354908	postS	noneE	0.005620765	-1.984805549	0.000125181	Monoderm	Chloroflexi	83
3816	0.262718403	noneS	preE	0.850425604	-1.975706194	0.002923182	Monoderm	Chloroflexi	33
1622	-0.183306006	postS	noneE	0.817071866	-1.933789609	0.000140295	Monoderm	Chloroflexi	83
320	0.447608834	postS	preE	0.189728717	-1.810562744	0.000422255	Monoderm	Chloroflexi	183
1010	0.332332855	noneS	preE	0.600367136	-1.793044593	0.016401253	Monoderm	Chloroflexi	68
2517	-0.656726456	noneS	noneE	0.763185655	-1.76593223	0.012639188	Monoderm	Chloroflexi	33
1723	-3.068153465	bothS	noneE	0.000987873	-1.739481798	1.17E-08	Monoderm	Chloroflexi	250
502	-0.233587177	postS	noneE	0.452094649	-1.735546966	3.75E-14	Monoderm	Chloroflexi	795
1133	-1.597713051	postS	noneE	0.001040082	-1.688317081	1.72E-07	Monoderm	Chloroflexi	380
555	0.751407473	noneS	preE	0.065034643	-1.642757633	0.001577207	Monoderm	Chloroflexi	165
306	-0.22788808	postS	noneE	0.437333995	-1.633828193	4.43E-08	Monoderm	Chloroflexi	334
3821	-0.65115794	noneS	noneE	0.616471234	-1.63298838	0.001287929	Monoderm	Chloroflexi	62
2786	0.004464253	noneS	preE	0.995267196	-1.61214923	0.002603539	Monoderm	Chloroflexi	60
1445	-3.289709085	preS	noneE	0.000695272	-1.552722866	0.008521094	Monoderm	Chloroflexi	57
2735	-0.603689213	noneS	noneE	0.670535349	-1.545014704	0.001474903	Monoderm	Chloroflexi	67
1008	-0.989931525	noneS	noneE	0.186470911	-1.280658407	0.009168653	Monoderm	Chloroflexi	72
78	0.555250741	postS	preE	0.00234339	-1.279849582	1.20E-08	Monoderm	Chloroflexi	1084
553	1.569267956	preS	preE	2.63E-07	-1.234023934	0.002527643	Monoderm	Chloroflexi	158
267	0.889076543	bothS	preE	3.46E-06	-1.201066018	9.37E-09	Monoderm	Chloroflexi	698
1461	-0.338691311	postS	noneE	0.410951048	-1.178299636	2.79E-05	Monoderm	Chloroflexi	263
2875	0.092249849	noneS	preE	0.923092317	-1.144433533	0.016201038	Monoderm	Chloroflexi	63
420	-2.778486535	bothS	noneE	7.18E-11	-1.126616566	3.47E-19	Monoderm	Chloroflexi	2047
1313	0.620217428	noneS	preE	0.38128132	-1.126312308	0.011753237	Monoderm	Chloroflexi	68
579	0.796640501	noneS	preE	0.007986195	-1.085290768	0.012933083	Monoderm	Chloroflexi	194
383	1.105979813	preS	preE	0.000200643	-1.061491989	0.031303445	Monoderm	Chloroflexi	201
151	0.229015422	postS	preE	0.179267497	-1.046248917	7.77E-13	Monoderm	Chloroflexi	1120
767	0.962854354	noneS	preE	0.010164093	-1.013323842	0.002210933	Monoderm	Chloroflexi	214
2290	2.55401917	noneS	preE	0.003882378	-0.983027373	0.249038112	Monoderm	Chloroflexi	19
245	0.106016069	postS	preE	0.538378914	-0.960159589	4.62E-09	Monoderm	Chloroflexi	1062
1716	2.39630227	preS	preE	0.000423265	-0.956956381	0.334100527	Monoderm	Chloroflexi	27
1997	-2.152454312	noneS	noneE	0.026704578	-0.932813578	0.003159298	Monoderm	Chloroflexi	125
990	0.315258093	noneS	preE	0.475346952	-0.913319703	0.001402132	Monoderm	Chloroflexi	173
215	-1.941513576	bothS	noneE	3.38E-14	-0.849523013	1.79E-12	Monoderm	Chloroflexi	3348
536	-0.027343717	noneS	noneE	0.932602391	-0.772531113	0.002820633	Monoderm	Chloroflexi	318
489	-0.401381332	postS	noneE	0.449346413	-0.75171069	0.000504814	Monoderm	Chloroflexi	296
2018	2.518695222	noneS	preE	0.010736376	-0.747267024	0.508319485	Monoderm	Chloroflexi	16
2215	1.970498788	noneS	preE	0.00335006	-0.743826549	0.393021239	Monoderm	Chloroflexi	17
2124	2.321110192	noneS	preE	0.001423727	-0.722907331	0.522712899	Monoderm	Chloroflexi	20
660	1.080156521	noneS	preE	0.002294761	-0.690438856	0.033948252	Monoderm	Chloroflexi	167
920	0.907248272	noneS	preE	0.013638057	-0.652897787	0.068637428	Monoderm	Chloroflexi	174
764	1.671295154	preS	preE	1.01E-05	-0.651665622	0.259060645	Monoderm	Chloroflexi	96
1033	0.455216521	noneS	preE	0.101110558	-0.607820918	0.008390879	Monoderm	Chloroflexi	320
1024	-0.173728749	noneS	noneE	0.70702468	-0.599142285	0.006513435	Monoderm	Chloroflexi	369
1127	1.44191892	noneS	preE	0.004844575	-0.589350519	0.556016479	Monoderm	Chloroflexi	44
239	0.07155136	postS	preE	0.68934608	-0.569032922	8.67E-06	Monoderm	Chloroflexi	1765
926	-0.776549484	noneS	noneE	0.008141302	-0.513953978	0.014746751	Monoderm	Chloroflexi	336
642	-2.387274995	bothS	noneE	3.42E-10	-0.46869392	2.03E-05	Monoderm	Chloroflexi	1423
2295	1.96667685	noneS	preE	0.004499703	-0.453424369	0.502792647	Monoderm	Chloroflexi	23
432	1.073612831	preS	preE	9.64E-09	-0.382147943	0.121213681	Monoderm	Chloroflexi	425
445	-2.614293789	bothS	noneE	2.71E-14	-0.358960503	6.69E-05	Monoderm	Chloroflexi	2538
2539	2.8610381	preS	preE	0.000273605	-0.331492369	0.485508156	Monoderm	Chloroflexi	39
507	0.683337878	noneS	preE	0.005824667	-0.274884074	0.282089016	Monoderm	Chloroflexi	311
1137	1.743712169	preS	preE	0.000467144	-0.243152651	0.600868081	Monoderm	Chloroflexi	67
2708	-2.353267582	preS	noneE	0.000883838	-0.235838027	0.427017061	Monoderm	Chloroflexi	109
1052	2.07237025	noneS	preE	0.013114398	-0.217516378	0.812238	Monoderm	Chloroflexi	33
1501	-3.042112469	preS	noneE	2.52E-06	-0.190502922	0.338501832	Monoderm	Chloroflexi	371
823	1.044365894	preS	preE	0.000729758	-0.181893294	0.651307079	Monoderm	Chloroflexi	149
501	1.13396767	preS	preE	4.87E-06	-0.179922601	0.432384563	Monoderm	Chloroflexi	343
2510	-2.588681925	noneS	noneE	0.001228218	-0.171039368	0.677791208	Monoderm	Chloroflexi	78
618	1.128643894	preS	preE	0.000142846	-0.15839946	0.748221561	Monoderm	Chloroflexi	142
1975	2.031773843	noneS	preE	0.005631673	-0.139798323	0.884757248	Monoderm	Chloroflexi	20
1119	-1.042474985	noneS	noneE	0.002046897	-0.110459924	0.483398017	Monoderm	Chloroflexi	518
235	1.186486369	preS	preE	4.85E-09	-0.089980565	0.679151771	Monoderm	Chloroflexi	567
330	1.321732745	preS	preE	9.09E-08	-0.084754067	0.796926529	Monoderm	Chloroflexi	298
332	0.523938375	noneS	preE	0.013841773	-0.076808177	0.773700845	Monoderm	Chloroflexi	366
473	-1.939437444	preS	noneE	5.79E-13	-0.065116144	0.625044917	Monoderm	Chloroflexi	2027
908	1.316418589	preS	bothE	0.000491874	0.00558165	0.991572533	Monoderm	Chloroflexi	66
303	-1.316135657	preS	postE	7.69E-09	0.012691619	0.907598204	Monoderm	Chloroflexi	1768
172	1.195365393	preS	bothE	9.64E-18	0.032990176	0.819337973	Monoderm	Chloroflexi	1461
472	-2.817534779	preS	postE	4.79E-09	0.077045808	0.68283549	Monoderm	Chloroflexi	518
551	0.733031741	noneS	bothE	0.009408901	0.113953483	0.665983887	Monoderm	Chloroflexi	276
210	0.630743424	preS	bothE	1.85E-05	0.181581314	0.07358232	Monoderm	Chloroflexi	2525
2353	2.341944316	preS	bothE	8.77E-05	0.185568482	0.655764769	Monoderm	Chloroflexi	156
1178	0.932492285	noneS	bothE	0.002234576	0.20195047	0.513480052	Monoderm	Chloroflexi	177
2233	-2.126985978	noneS	postE	0.006086449	0.202556852	0.635381478	Monoderm	Chloroflexi	59
174	0.928468439	preS	bothE	6.87E-10	0.234594806	0.093470954	Monoderm	Chloroflexi	1350
605	-1.082965695	preS	postE	7.97E-05	0.250685739	0.162356421	Monoderm	Chloroflexi	620
997	-1.993940015	preS	postE	3.46E-09	0.25272671	0.320844859	Monoderm	Chloroflexi	419
1548	1.075717356	noneS	bothE	0.012532012	0.278355377	0.717795548	Monoderm	Chloroflexi	72
5916	2.952211387	noneS	bothE	0.005392614	0.293972472	0.805514283	Monoderm	Chloroflexi	2
1407	1.849581716	noneS	bothE	0.002936584	0.358912999	0.750436774	Monoderm	Chloroflexi	25
1894	2.028922221	preS	bothE	1.78E-05	0.411678266	0.459340393	Monoderm	Chloroflexi	42
429	-1.846148295	bothS	postE	1.95E-16	0.518905409	0.000964498	Monoderm	Chloroflexi	1296
1712	2.194969661	noneS	bothE	0.001893812	0.535460832	0.608198206	Monoderm	Chloroflexi	29
1396	1.726941291	preS	bothE	1.15E-05	0.547329802	0.275182648	Monoderm	Chloroflexi	71
3358	2.454884752	preS	bothE	0.000225621	0.577515894	0.62814105	Monoderm	Chloroflexi	17
928	1.352220787	preS	bothE	4.74E-05	0.57876328	0.152434446	Monoderm	Chloroflexi	130
853	1.1705443	preS	bothE	1.00E-06	0.605754631	0.006564429	Monoderm	Chloroflexi	357
1967	1.193823853	noneS	bothE	0.007565991	0.648188001	0.278116328	Monoderm	Chloroflexi	57
2459	1.439324479	noneS	bothE	0.017127564	0.728539978	0.372101129	Monoderm	Chloroflexi	43
135	0.527319449	bothS	bothE	2.12E-05	0.770803818	1.18E-07	Monoderm	Chloroflexi	1832
1073	-1.731063731	preS	postE	7.76E-05	0.77870477	0.012299503	Monoderm	Chloroflexi	269
105	1.496236195	bothS	bothE	4.52E-06	0.812489102	8.34E-05	Monoderm	Chloroflexi	8927
4066	2.6869188	noneS	bothE	0.00206245	0.89874837	0.423760361	Monoderm	Chloroflexi	14
830	-0.21353324	noneS	postE	0.404717719	0.958625313	0.001196069	Monoderm	Chloroflexi	230
1166	0.93176991	noneS	bothE	0.004935016	1.014334315	0.002872758	Monoderm	Chloroflexi	140
765	0.500522635	noneS	bothE	0.104023341	1.093253639	0.007440503	Monoderm	Chloroflexi	205
1936	-1.86362981	noneS	postE	0.016883128	1.111181828	0.055771209	Monoderm	Chloroflexi	51
1706	-2.786306378	bothS	postE	3.34E-11	1.115441925	0.000833736	Monoderm	Chloroflexi	197
1865	0.47098843	noneS	bothE	0.346615121	1.157796373	0.016831374	Monoderm	Chloroflexi	60
1004	0.979752544	postS	bothE	0.005132368	1.230870073	0.000473129	Monoderm	Chloroflexi	107
1649	1.146294508	noneS	bothE	0.012804608	1.488686915	0.019221355	Monoderm	Chloroflexi	58
795	-0.525362041	postS	postE	0.287487581	1.529528256	1.37E-06	Monoderm	Chloroflexi	120
595	0.748753307	postS	bothE	0.007361859	1.566435	1.63E-06	Monoderm	Chloroflexi	212
246	2.274211114	bothS	bothE	5.86E-12	1.766073242	8.60E-06	Monoderm	Chloroflexi	3513
3436	-2.090682134	postS	noneE	0.334463166	-4.758754228	4.52E-11	Diderm	Cyanobacteria	84
2763	-0.656726455	postS	noneE	0.763185655	-2.006909323	0.000232135	Diderm	Cyanobacteria	105
2108	-0.258285739	noneS	noneE	0.810081792	-1.006156929	0.012268552	Diderm	Cyanobacteria	73
423	1.538167093	preS	preE	2.35E-08	-0.524925631	0.39642426	Diderm	Cyanobacteria	191
371	1.247185908	preS	preE	0.000143189	-0.47929918	0.418961944	Diderm	Cyanobacteria	179
941	-7.093553	preS	noneE	1.04E-14	-0.355691245	0.023970522	Diderm	Cyanobacteria	943
572	1.761177315	preS	bothE	0.000148698	0.002518962	0.997122126	Diderm	Cyanobacteria	106
2465	2.213385939	noneS	bothE	0.009781212	0.04714758	0.968500568	Diderm	Cyanobacteria	17
562	0.986523987	noneS	bothE	0.008378401	0.088414328	0.888139313	Diderm	Cyanobacteria	100
1237	1.283278014	noneS	bothE	0.010431798	0.333274558	0.665391163	Diderm	Cyanobacteria	46
373	-0.630011385	noneS	postE	0.004273105	0.395990604	0.17554857	Diderm	Cyanobacteria	442
2	2.238469321	preS	bothE	7.01E-25	0.440749869	0.002820479	Diderm	Cyanobacteria	4212
2153	-1.6830806	noneS	postE	0.002744062	0.816757038	0.317852476	Diderm	Cyanobacteria	51
634	1.317702853	preS	bothE	5.11E-06	0.976035534	0.119911059	Diderm	Cyanobacteria	101
1766	-4.775927338	bothS	postE	3.66E-09	1.0116948	3.74E-07	Diderm	Cyanobacteria	291
1390	1.855920199	noneS	bothE	0.00189108	1.128896838	0.227449029	Diderm	Cyanobacteria	28
1542	-4.907418748	bothS	postE	1.36E-07	1.198281385	2.73E-06	Diderm	Cyanobacteria	130
520	1.392167235	noneS	bothE	0.002208399	1.268051907	0.146012102	Diderm	Cyanobacteria	91
460	1.19334424	noneS	bothE	0.002489974	1.440330787	0.025068868	Diderm	Cyanobacteria	219
2218	-2.293534399	noneS	postE	0.023351108	1.787542323	0.001869429	Diderm	Cyanobacteria	34
1639	1.710884788	preS	bothE	0.000971021	0.670066691	0.318018564	Diderm	Other	37
1616	-3.204352481	postS	noneE	0.010574747	-4.283962162	1.87E-16	Diderm	Other	263
2777	-0.346471886	postS	noneE	0.873735924	-3.72438943	4.91E-07	Diderm	Other	37
1078	-1.440883567	postS	noneE	0.100637941	-2.438794132	5.55E-05	Diderm	Other	83
3510	-0.037669259	noneS	noneE	0.986212575	-2.182457579	0.016297612	Diderm	Other	12
931	-1.928133589	noneS	noneE	0.001337182	-1.340068647	0.003336158	Diderm	Other	118
3058	0.723230178	noneS	preE	0.486917377	-1.917585355	0.002339907	Monoderm	Firmicutes	40
1087	0.957259872	noneS	preE	0.022414779	-1.838089148	0.010313163	Monoderm	Firmicutes	103
668	-0.721647577	postS	noneE	0.008453038	-1.565549349	3.85E-05	Monoderm	Firmicutes	440
